Temperature,MAC,Absorption
50,0.6066787510401775,84.69138826788688
100,0.7792993911273163,70.85870953124851
50,0.5328230981459784,83.71760225891914
75,0.8092334216219487,74.6250432782322
100,0.6733114931503549,71.61826439850542
100,0.7981592295789173,69.02232530115556
25,0.5210032669777633,73.99972168561249
100,0.6521340734110292,71.00093674860224
75,0.8059977790264321,73.78086183378309
25,0.5676101624516645,74.58941942637331
25,0.8586325021342485,72.89522522589807
75,0.6828235045325469,73.50176102542638
100,0.8869037223568748,67.88638008184613
25,0.6599248560037323,71.97047935778662
50,0.5495377670071069,83.8336748087486
25,0.6596644581019092,74.15365093122792
75,0.649901081962966,76.40898042814727
100,0.7613684644454548,72.27411593242495
50,0.6296330765990108,85.04476442328755
75,0.6621494331394224,74.74562722681009
100,0.7855708778797099,68.73004988149425
75,0.742523253218034,76.50802643425128
100,0.766271092399318,71.47536586666062
100,0.7139667419708335,71.1036255135639
50,0.8833229438191171,85.11032371721521
50,0.837110745073937,83.72256441756079
50,0.7533659285988326,84.4975511834172
25,0.5885585785171089,71.20083189049747
100,0.509977889850854,70.82505923572263
25,0.8425104718491128,71.93513750360674
100,0.5220429109325481,70.48072764406022
75,0.6731936825124722,75.95850768459782
50,0.620676986424447,83.99822573680392
25,0.8708847229492471,72.3756900139943
75,0.6400829043856003,74.2014386117013
50,0.8037129806866672,84.70189114816563
75,0.6823593750627731,73.94891982926777
75,0.6043617997524239,76.00296762814007
50,0.5802064051679967,83.20043247970051
100,0.5469521176682228,70.81245805166007
50,0.5932311297857951,85.65295855137005
25,0.5714319872230625,73.62710833445642
25,0.5680398556034851,71.49580037801591
25,0.6201614732633949,74.11505812776528
75,0.6661119786823353,75.9222828185933
100,0.8509595156696479,70.65005750544312
50,0.6703783780377607,86.0101727798855
25,0.6778349151245203,74.0842310792354
100,0.7287374552508536,71.064658140223
75,0.6506965067843947,75.44542731994599
75,0.5260329925771938,74.17591781816836
100,0.5865829043776839,71.52078008334468
50,0.798633715280165,83.99120918907582
75,0.6975831335948894,77.04634010856336
25,0.714187302721247,73.51034516218009
75,0.8371419551341829,75.19627754039587
50,0.7907511863184384,85.10271041163708
50,0.5986227759244624,83.89032344817853
75,0.8741207543537786,75.80012353798847
75,0.6567187754258663,76.59953075507987
100,0.7695349372935242,71.88275455548352
50,0.783614184073316,85.16827778176064
100,0.6822314243076332,72.45735671554262
75,0.6429698606378852,76.34071680665727
75,0.6827538588302432,75.12455549897676
50,0.5849737445176164,83.93492516274753
100,0.7445309680790484,72.16725219952072
25,0.695070529415283,72.28826783052203
100,0.5672170085471919,70.68684511719547
100,0.8729575755841978,70.607829422964
100,0.7408916707585383,69.99839027279677
100,0.7422847829081115,71.2688242920236
25,0.7653271696802622,73.27552763466336
100,0.6917538197556752,71.91944448246932
75,0.5320244373361734,76.8842141212864
25,0.6672436846992004,73.20978165683645
25,0.8299190822458588,73.63883768403643
100,0.852913468767643,72.75857012397121
50,0.7300311249784416,85.83280860685176
25,0.8556239812758915,72.4440464035963
100,0.8489210039530783,71.25211289891467
100,0.7841823038017967,69.89963245432283
100,0.8379414334402029,69.69503001479467
100,0.8748468167762071,70.8095144794506
100,0.7523484268273022,70.13174939343034
25,0.885278918104152,73.41897737599324
75,0.6014502831009526,75.7912988913899
25,0.8595844368908128,71.92599890563189
25,0.7835590229411977,74.37826780636557
75,0.6787507855784797,75.61076043566787
25,0.6065631608883943,70.78287069250776
75,0.8182361474172852,75.64005939466462
75,0.7676947855081342,75.13435496602257
100,0.727138400591003,70.47896730484236
50,0.5340304300134765,84.8704696812979
100,0.660571179722208,70.6990995258601
25,0.8554461980189043,72.75087671154273
25,0.5237532752023157,74.9789033514644
25,0.5779604015307023,73.17440436750819
100,0.5701488278060975,70.82107929558262
100,0.5657953646775089,70.76218021453344
25,0.5385803442789536,74.77348807694209
75,0.7917792456343953,73.51718251060166
75,0.8029456572950835,75.94995928403775
25,0.8779796768943039,75.03541407592213
100,0.8604648682596647,72.56899159455237
75,0.7457752252425599,74.34742383330703
25,0.8092440210021676,73.9167717002031
100,0.5952045109961916,69.4178620784278
100,0.5398931788939016,72.00763290866615
50,0.8026614869237615,84.22023389040004
50,0.6321068142787597,84.0781225244255
50,0.705162129224491,83.75291617845198
50,0.7822840175958431,85.02992903119237
75,0.8910071292842625,72.7729025863927
50,0.7911085092857673,84.21630437145664
100,0.7824244028856243,71.10609808870467
100,0.6382022625425338,71.41551923074648
50,0.7659858808582303,84.71762789745512
100,0.5880415443123626,72.21347811477955
75,0.8138922277435543,76.42390053091282
50,0.6266002981814426,84.10212535104661
75,0.6964804164464105,75.06935836645772
25,0.7939255098522244,72.74867595205559
50,0.8880312411164073,82.07414833910585
100,0.5789037897202951,69.91595450456168
75,0.530226624877,75.72861621700658
100,0.8686876267483333,71.32185550453258
100,0.5545428029416245,71.47303439138301
25,0.6969445626763536,74.71700112331732
100,0.7517506832897116,68.80546878170797
25,0.5048684627773035,71.60709554512403
50,0.5243980027126296,84.59062502822408
100,0.5390705469790896,71.60293673611739
50,0.5162841049981475,86.6796914955273
50,0.737152108312463,83.54182005869619
75,0.6464977278585022,75.32998473483178
100,0.8518085932094921,71.53275395616618
75,0.5463445813377531,74.73879842756295
75,0.7329278932208221,74.90219193262757
25,0.8473019936309591,72.91261471516846
25,0.5974711501124929,73.18209634292106
75,0.5925527118242983,76.94119050379051
100,0.7558488971854966,70.71148159935038
50,0.5535795562811976,84.33231273598894
50,0.5741394347917531,84.64072522329766
50,0.5514786455910079,82.86344132300503
100,0.8775403429403279,70.01343354359422
50,0.6004847846012982,82.35357442885729
75,0.6061213298148189,74.83232046854539
25,0.8519426748925714,73.14672382504251
50,0.750682590383642,83.53491180628724
50,0.620075783205845,83.30372935405104
50,0.8412983904634052,83.48868539252923
25,0.63224021187188,72.92945717971058
25,0.8294870688092677,73.91405177531632
75,0.5802550682742273,74.3528566913116
75,0.6674547454280106,75.20907362594987
100,0.7105650157074783,72.02693061123004
50,0.5204301920677027,84.31786032329175
50,0.7604910250276407,83.8642277055455
25,0.8766671181559026,73.17971459559246
100,0.5741791879710483,72.20060848215677
75,0.7557851097896041,74.69272511494306
75,0.5771384400067288,75.20168752055389
75,0.8869351208147929,72.61400610295829
100,0.7684462297488956,70.52396540470042
100,0.8653137363541923,71.69804028722046
75,0.5631535481042409,75.53216275286445
25,0.8868219672308879,71.12001618128757
100,0.5471278952134819,69.46004425035713
25,0.6063622509347164,72.28851145556085
75,0.8507358282360693,75.64507378560705
50,0.5264297055406688,84.41173672540526
50,0.6833649737782953,85.09617714710514
50,0.6431031536321354,84.09343189997574
25,0.7564531726878111,72.89324048958063
100,0.5140640238864777,70.88068530609591
75,0.5824254149686227,74.07917324062662
50,0.7523327233639215,84.90486279613839
100,0.645285591447023,70.22363815361977
75,0.7332771323962113,76.05206664821449
50,0.7783787435260753,82.95997163041704
25,0.7553560423107795,72.79478365473958
25,0.602707126581138,72.79627877775167
75,0.8167045684721483,73.70115771533223
100,0.8772569757471054,70.76207452783187
100,0.5409785127087722,72.27014495283322
75,0.5665158280034355,74.48730981275149
100,0.7825642310668044,70.07178722365757
100,0.645392705899438,71.20904500167386
25,0.8201022414334094,72.09031959132425
100,0.8154643843071169,69.06292542709073
100,0.50723854328059,71.91049682027446
75,0.8063329918251381,74.84053199333322
100,0.6196614578175265,71.80505227535444
100,0.5609132423587802,72.20549673910078
100,0.7789321003320206,71.476003785635
75,0.7406854220144977,76.77114203545476
50,0.7881063410019032,84.74104566980482
100,0.8189015706320572,70.92823997415736
75,0.6469901289007709,75.46457503788436
100,0.5990471173808998,71.32431927796652
50,0.8264603009065474,84.94294768612752
25,0.7692762114892517,74.45290868242303
100,0.6146866732161578,71.93196054073685
75,0.5574114274955463,76.29066115016151
50,0.8553060162176174,83.32188620576653
25,0.7485570360809557,72.74028936612294
75,0.8260900162865491,73.3968487514268
50,0.7588871890338507,83.75963560294365
50,0.8230255216639495,84.03965865269203
25,0.5409559805010578,73.03790491122166
50,0.5474462073463063,84.13179858354098
25,0.8941439367668915,72.73223889097675
100,0.5814483728308928,69.13283521641486
100,0.5150137400204442,70.02505728050608
100,0.6430556139392876,71.70376258893084
75,0.7497989905621228,75.14997302468898
100,0.534317840207934,70.3646019254297
75,0.7526874103490011,77.37001209559274
75,0.560492089989634,74.7079000343346
25,0.635136346775615,72.31102377231639
75,0.8151663003815506,74.50080460677641
75,0.6904012632239868,75.49056432634711
100,0.8665361319346296,71.1970978583143
25,0.5776232354587129,73.10001039558576
100,0.8820186724025132,71.01940585692302
50,0.8721713538813322,82.85018450109017
75,0.7554436710565653,75.97428327745281
75,0.8688375533692321,74.48770215620337
25,0.8144753997860243,73.36131389490154
25,0.7480214321421604,72.89900977065246
100,0.719538531386467,69.60567409262705
75,0.5908626367900548,75.74545287882204
25,0.6168709460670088,72.80919229916492
100,0.582004565417009,70.60847306375992
25,0.6325075521170905,73.69049728279519
75,0.6576643495166515,74.06308246288964
25,0.5099076232156995,71.6624134197732
50,0.5071074714080577,84.01969647479349
25,0.6177064656518756,73.27911160021578
75,0.5508348399265305,74.41033686486671
75,0.7484561301841532,76.05450509756169
75,0.7596126374136221,75.05288116761257
75,0.5214934189414941,75.33084536645144
50,0.7281693642361039,83.23724732509686
100,0.8532310389276541,70.0562623606421
100,0.8170873456440795,72.35471823133709
100,0.5148518415565791,73.23216449771212
50,0.8936121205750223,83.83522496496484
75,0.8843250115290712,75.62019237619788
50,0.7210583479540679,83.31738031813215
50,0.7231949602438531,82.98091020500384
25,0.5326324415220276,71.57401475293898
25,0.8072778657851118,73.17219888981523
50,0.6994134194777105,84.13635736538366
50,0.7129281313034244,84.9187701942517
25,0.5336712329068181,73.6619184972451
25,0.5675704463458262,70.46975241043995
50,0.7632796985321648,84.59420911134998
50,0.8241208326172929,85.36596385231516
50,0.740373474583856,85.88880567712906
50,0.8066364202424634,83.88934158802003
25,0.8252894184231232,73.30659646175123
100,0.7958530004719797,72.61086114941044
75,0.8101707407176195,75.86477538277319
100,0.732095148345384,71.42928771422125
50,0.6828598497630133,84.76155405447076
50,0.8025148926004464,84.91374180969487
25,0.5054550990942827,73.9477300778325
75,0.7807361931777665,75.21021270964665
50,0.6720582481423599,85.26632841985385
100,0.7160191854774768,68.27580082093925
75,0.7167289595152634,77.25014027321737
25,0.5672568472091282,73.60646011261306
50,0.8245035598219295,84.67300851114221
100,0.7480503522272965,70.49129735629725
75,0.6250043957989769,75.68082074277477
25,0.6254362446970805,72.1218335550366
50,0.8397345340289675,84.14193265684128
50,0.5100761157162025,84.94004175427979
75,0.5595899478708808,74.17499376602544
50,0.6038400933990478,83.22427596543366
25,0.8491962290104045,72.43485114395905
50,0.8776810871655769,83.98381447262214
75,0.5605542603334261,76.72834195868452
75,0.6973627849156713,76.44677330233415
100,0.7049953504236048,70.57154647014869
75,0.7807910380664789,75.58581243886628
25,0.6493795577635981,72.41031657075014
50,0.6139542082214925,85.29972861619584
25,0.7027862903711154,73.82735049398279
50,0.8169995622435666,83.25017179712503
100,0.7306626900537581,70.53598542999073
100,0.6086204381699125,70.68126058022466
25,0.8392251894670248,72.80056958234677
50,0.8608524859216928,83.57034128345362
50,0.8565205598397649,83.45653560405975
100,0.6279335557532617,71.76741751364348
100,0.8142220129714242,71.40061795179432
100,0.7571213501234049,72.215711149438
75,0.5629125681462519,75.14660867694447
75,0.7059068416140746,74.80438402746455
25,0.6919320753600964,72.61746494860749
100,0.6165555282147611,70.2605761874572
25,0.787247615923119,71.20023598682253
50,0.7125977113325231,83.76571055109524
100,0.8910332065058171,71.57633261057589
75,0.7631448534905714,74.10260170923726
25,0.6010268208395464,72.32882291163915
100,0.5774493161609986,72.27169092311028
100,0.8892383189271809,71.23867202726433
50,0.8347961461154736,83.32430435638013
75,0.6563417479215421,75.1908114636964
25,0.5182042855850366,74.43332719881367
25,0.7363991212987113,72.47108590128724
50,0.8159478012436501,83.23386566850873
50,0.8438898205139347,85.0784564270943
25,0.7223750755234427,73.85465227383101
25,0.547890179665518,73.47883819282336
75,0.7233133696676994,75.04645094900933
25,0.8012345043514938,72.30820255955152
50,0.8501805296373186,83.94720336005358
50,0.8112966909735393,84.68233251809869
50,0.8625976500951684,84.62813762213818
50,0.6878352561918806,84.20724518847581
50,0.5553747365457405,82.62976537766588
100,0.54272253656698,69.93463723002549
50,0.7345109286082472,81.14126687893166
25,0.7681720431114227,73.54217310760976
25,0.838923075333494,72.24060346641153
100,0.6825485024675694,71.53680489653188
25,0.6401084829379416,72.33233617523815
25,0.553771224501033,72.59481623289939
100,0.516981795490209,69.53895459577764
100,0.6926816688384657,68.1579381036888
50,0.5915630398897576,83.10291804027344
75,0.7664020938728511,75.33041080242823
100,0.6270527493095784,72.26304348457424
75,0.6093533546319354,76.39960350985795
100,0.7960979990699827,70.93245263239784
100,0.8135055564933689,72.24060149749909
100,0.7881277063947534,70.1492786501952
25,0.5941929903591431,72.31310311085858
50,0.5526303989464567,83.09645291285531
25,0.7652246142060017,72.69909054362348
75,0.539503954716222,74.33589251256296
75,0.607840277113478,74.15098123361163
100,0.8772249042411117,70.30149929248604
25,0.6683941340413457,74.81608596517172
100,0.7603656015430023,72.39175540780131
75,0.8105684211388187,74.57081501334187
50,0.6572489660893668,84.57944054342587
75,0.6543038692521074,74.22851630379544
100,0.7026126730490495,71.51763410872677
100,0.8013042620782322,71.51502355157363
50,0.765142591422848,83.32828089390867
50,0.5109602951348986,85.05211504950634
25,0.5171052551791195,71.37978503749034
50,0.5174862720779556,85.11349443985738
25,0.5407081066178179,75.40196730863062
100,0.5337152624184366,71.44470396919333
100,0.8199319723553883,70.83808888082109
50,0.8874752277104652,85.45387500926988
25,0.5266385328942205,72.8969344264127
50,0.8929633025917318,85.34362803602457
75,0.7686759430443415,75.99070853869874
75,0.8780759869804848,74.4495327496034
100,0.8480728714028594,69.95297472790726
100,0.648517908025451,71.36982244706536
50,0.7220775529293477,84.37940481641577
25,0.8123154085888555,72.23158556206181
25,0.5666168290915283,73.44527716315213
75,0.8802640401455084,76.47368772027203
100,0.8704106026513923,71.1759963511595
75,0.6965520281027147,76.7968490010785
50,0.6725031387367593,85.9983916695768
100,0.6689104611530319,71.11677581225493
100,0.806986305233977,69.21444557363955
75,0.6741064637390568,74.63730178361729
50,0.5465853016647665,84.37703724839348
25,0.8061081430203294,72.57961995628953
100,0.6680934145890615,70.43117023206024
50,0.7248261269947148,84.39591682382375
25,0.513178179412493,71.62792718439272
50,0.5040659770829471,84.44118054301924
25,0.6231496391840093,73.39976148463099
100,0.830718640369716,71.66857534606358
50,0.8380310509111498,82.4773569626864
50,0.6649925953273305,84.21191889429004
50,0.5825805644985259,85.34823919038081
75,0.5703212076665441,76.82170252069892
50,0.5869115889351325,86.25601913133181
75,0.8592619275927567,75.19530164608949
25,0.5690786744620198,73.18980445163909
25,0.5675904217650981,72.09267293317167
100,0.509819246609591,68.56061053241781
75,0.6244987192574811,74.67843391460481
75,0.8273688648727149,75.28134200928916
75,0.8905610400474899,74.96406925346373
100,0.503623999808954,70.96508935634311
100,0.6746129550650041,73.53703968870734
75,0.5617701698618401,77.5844098810685
25,0.6445484992394573,70.27691546215111
25,0.8153873548097765,71.81018407006395
50,0.64802081551293,84.71158610710602
25,0.7802533378562171,71.79264122467058
50,0.8750362472732942,84.96345069704857
25,0.7114966046797793,72.35907696824066
25,0.7825310223086186,72.13126166162657
75,0.6727370602598824,74.18610999488581
100,0.72091496012844,71.80340956192892
100,0.7175685999211939,70.44426430552043
100,0.6465099754112961,71.20644556439642
75,0.815615156584746,76.71503945967412
50,0.8119291241169473,85.11706485442022
75,0.8243926926400613,75.69025854106633
50,0.8849631962328622,84.39973223806334
50,0.8346188722476791,84.35945564409886
75,0.6018594460098448,74.53111519224817
75,0.5904785203368026,77.40722114728084
75,0.8085155824597324,77.30935557297269
100,0.723699320013563,72.55112995694843
25,0.7733957758686906,73.06801955719054
75,0.8956352301427415,75.69300855404407
75,0.5834558079856772,73.64128908154109
100,0.7975751282526966,70.44717863122503
75,0.6156613495196175,76.42032221525992
75,0.7049633928099359,75.2823211133588
50,0.8528626735860794,84.1414060283933
75,0.739832538549598,76.07836476942539
100,0.6365621206435346,70.90170089088842
25,0.8881501311348867,70.64574897036002
100,0.5039110070525599,70.40471899345658
50,0.6962196219175731,83.07713709437026
50,0.5577591276546788,84.78414993041562
100,0.6285687701102659,71.10858361429763
100,0.8959059460300962,70.05653901846499
25,0.6605552986498882,73.35635525490684
50,0.5448058812217625,85.76498094601058
100,0.5324215154536246,70.87706478017346
100,0.5329585386949476,70.52715364723987
75,0.8820256581494239,73.73706106268597
75,0.7350153829756373,75.22675401723416
25,0.5776776830453876,73.41156184267943
100,0.6705924824560412,72.32259227333232
50,0.740073769592576,82.49320677281662
25,0.8335782403866243,73.18630656331457
50,0.5472081244967517,84.02409584768552
25,0.6595390107115091,72.42899361406158
100,0.8266902748119566,70.4729970339762
75,0.5015440105124966,74.5659272638231
75,0.8207828961493782,75.23128772622667
75,0.8279028049674002,76.00478981810623
100,0.7049396582622393,71.24276529188757
25,0.5168604002875643,74.41885096308691
100,0.7003312760006487,70.4800972011093
25,0.8095553823863713,73.0756435195309
50,0.7314439920468401,84.17371953644486
25,0.593938253130762,72.7806704946731
100,0.7303011380122209,69.80460393785535
25,0.514991068867588,72.83357007739656
25,0.5369792720987892,74.61146426267206
75,0.7211937337613187,76.22469166637356
25,0.5470183763024254,74.51671080855913
25,0.8029750164911826,71.72407493636966
100,0.5059905040876078,70.74001561594442
50,0.8855631698501025,84.09198931077366
100,0.7918445532141412,72.9937711419777
100,0.5482585107836615,70.43034914987379
50,0.7128369636688114,83.65534176977467
25,0.6425939549335796,73.06526486672566
75,0.7327555770538279,76.01144738011337
75,0.5571424212360996,74.32237451614581
75,0.6190891790222486,75.32797328403653
75,0.7184357468043615,76.25449944219005
100,0.5665298454878555,70.38875143456063
50,0.6793928456716782,84.69780944345587
100,0.8853879978980743,71.37484985451204
50,0.8031847236795404,84.84335564887422
25,0.551847619406704,73.89396367554856
50,0.8880523489527883,84.67366103468365
25,0.6191881056627719,72.62609968439796
50,0.6673453710434742,84.34044118504949
25,0.64364260306132,73.72834601508043
100,0.7145822551858727,71.17962389866048
25,0.511061262602137,72.25394981349848
100,0.5251627845002379,71.01906530464537
100,0.6904335943872928,69.64859342047298
50,0.6465308643893021,84.6709622860026
100,0.5637876369364635,70.33788843515995
100,0.6484869552457914,68.98575412983901
25,0.5156842156855588,74.50286299690413
75,0.7127436347948023,75.32303629084991
25,0.6899486802856036,73.29194001367033
75,0.8924567074633235,75.01464435726002
100,0.730998475226049,70.536605174144
25,0.7783896873897372,72.42599561719028
50,0.8285213910792417,83.8513917154494
25,0.6620165961132949,74.02859824757184
100,0.5581800562795464,72.51990760297377
50,0.6908397936973795,84.47775081281871
25,0.8915427924092225,74.35713339993718
50,0.7045006471930256,85.45617233731176
100,0.7890000350039688,70.96732637796833
50,0.8174388168568241,82.82799344326999
75,0.8075995690823425,75.88026284310837
100,0.7886891483508778,70.74838931868213
